user_id,user_screenname,user_name,user_location,user_bio,user_createdat,user_followers_count,user_friends_count,user_favourites_count,user_laststatus_date,user_laststatus_text,user_statuses_count,is_friend,am_following,days_laststatus
1.12247E+18,hincaltopcuogl1,Hincal T.,,"Data Scientist,Statistician",04-28-2019,64,380,71,06-22-2019,@pronetguvenlik almayin aldirmayin ! Kandirilip kaziklanmak istemiyosaniz tabi ! #guvenlik #kamera #pronet #turkiye #istanbul,45,1,1,8
24167111,davorrunje,Davor Runje,,Co-founder/Chief Scientist @ZastiAI,03-13-2009,2326,659,899,05-30-2019,RT @ZastiAI: [AI REPORT] We're proud to be among the contributors to @LloydsofLondon report that analyses the risks of #AI implementation a…,1366,1,0,31
2731553108,jkyababa,Fifi,Namibia,Data Scientist. Permanent dreamer. Occasional over-sharer. Travel enthusiast.,08-14-2014,154,323,1762,06-19-2019,"RT @tayooye: If you want to learn to build a business, spare some time to listen to several episodes of ""How I built this"" podcast by NPR.…",1523,1,0,11
7.25778E+17,Consistent_W,Peter Wang,"Wisconsin, USA",Ph.D. candidate in statistics at UW-Madison.,04-28-2016,33,489,256,05-10-2019,@KMJ4258 Sounds very cool,61,1,0,51
85170976,diegodorgam,Diego Dorgam,"Brasília, Brasil","Deep Learning Professor at the University of Brasilia, Natural Language Processing enthusiast, Big Data specialist and a proud father of a real boy.",10-25-2009,424,229,4095,06-25-2019,Você atende ligação de número fixo ou de celular desconhecido?,2274,1,0,5
64177338,shreyasshetty28,Shreyas Shetty,"Bangalore, Karnataka",data scientist @ flipkart,08-09-2009,23,295,105,04-26-2019,"RT @karpathy: New blog post: ""A Recipe for Training Neural Networks"" https://t.co/5lBy4J77aS a collection of attempted advice for training…",3,1,0,65
13301572,yasimk,Yasim,"Dallas, TX","Dad of 2 adorable kids & hubby. MBA @YaleSOM; Entrepreneur @heart, AI/ML enthusiast, Director of Data Science/ believes in the power of Tech to change the 🌎",02-10-2008,136,467,507,06-23-2019,"RT @RBReich: How do these people sleep at night? 
https://t.co/ZS7DTegCI3",121,1,0,7
625886827,yenisel,Yenisel Plasencia ,Cuba,"Computer scientist | Mom | Machine Learning PhD @TUDelft | Focused on transparent #ML, #AI and #DataScience for social good | Cuban | She/her",07-03-2012,222,665,3319,06-25-2019,RT @reverendofdoubt: There’s a lot of really mean health care providers on Twitter.,741,1,1,5
7.2752E+17,prasanamurthi,Prasana Murthi,"London, England",Head of Product @receiptbank | Previously @IBM @nokia | MBA @cassbusiness | #Innovation #Strategy #AI #BigData #Emergingtech | My views,05-03-2016,2379,969,285,05-25-2019,"RT @pwang: Amazing and terrifying.

You can take one photo of someone, and then make videos of them in arbitrary facial poses.

Can't see a…",1001,1,0,36
27427316,gjlynx,Glen Johnson,"Bay Area, CA USA","screenwriter, filmmaker, photographer, scientist, pilot, linux geek, Miksang, data aficionado,
@SyracuseU, @UBuffalo, @UCLA",03-29-2009,8,101,59,06-08-2019,@jkru I’ve done this by basically stashing a suitcase at the different locations. Photograph contents to remember what’s where.,94,1,0,22
35167068,ainunnajib,Ainun Najib,Singapore,"Peminat Analytics, Data Science & AI/ML | Inisiator https://t.co/fPOojgqV8e | Arek NU asli Gresik | WNI@SG",04-25-2009,22989,1731,546,06-25-2019,"RT @hakim_ewo: Guru MTK SD-SMP-SMA: Meskipun susah, percayalah suatu saat ilmu matematika ini akan bisa kalian terapkan dalam kehidupan ber…",5548,1,0,5
8.67412E+17,pprabaka1,Pradeep👨🏽‍💻🔎,"Jersey City, NJ",Aspiring Data Scientist | Machine Learning | Graduate Student | Stevens Institute of Technology | R | Python | Spark | Tableau | NYC | #rstats,05-24-2017,191,1340,421,06-09-2019,RT @ezyang: Unannotated slides for my PyTorch Internals talk at the PyTorch NYC meetup yesterday are at https://t.co/sSsycxoVQk (I'm also p…,485,1,0,21
27015881,jluan,David Luan,"New York, NY","vp engineering @openai. interested in understanding intelligence, and ML + society. all about type II fun.",03-27-2009,880,540,1015,06-24-2019,"RT @JanelleCShane: There's an online game where you can take turns drawing a picture with an AI. The AI is brutal.
Game: https://t.co/q9fbS…",136,1,0,6
9.34853E+17,dhruvhimself,DHRUV PATEL,Right Ahead of you 😉,"A computer Science undergrad who loves solving problems.
Seriously, I eat code and drink data for breakfast.",11-26-2017,22,166,223,06-12-2019,"@YourStoryCo If i got a chance to showcase my skills and make a real impact 💪 in the world , i would definitely wan… https://t.co/CIIhODv60e",175,1,0,18
2592110204,maths_alevel,Maths A-Z,Croydon,"PhD in mathematical optimization (UK), Assistant Professor, novel 11+ maths papers creator, member of Cambridge 11+ Maths Consortium and Dad for two :)",06-27-2014,516,388,384,06-07-2019,"Check https://t.co/aNJRunLZot for
100+ #11plusmaths school papers
20+ free online exams papers
10+ free online mock… https://t.co/TXeSglwtAM",707,1,0,23
9.83745E+17,maximilsch,Maximilian Schlegel,"Berlin, Deutschland","Interested in technology and economics, German high school student",04-10-2018,39,328,325,06-21-2019,"RT @StefanLeifert: Mit dem quälenden Machtkampf um die Topjobs droht die EU das Momentum wieder einzureißen, dass die Europawahl geschaffen…",108,1,0,9
20424173,nC3rtainity,Ankan Biswas,India,"At 28, I am turning a new leaf. Got closure from all the regrets and missed opportunities.

Newbie Programmer, Amateur Mathematician, sucker for Scifi and limit",02-09-2009,57,196,178,06-01-2019,"@Subhadeep_22 @udacity @iamtrask @facebookai Congrats! I had applied for this too, but I couldn't qualify. Keep us… https://t.co/vD2rVML7vu",123,1,0,29
7.43694E+17,bolatile,Uğur Bolat,,"PhD Researcher at @tuchemnitz
#Robotics #MachineLearning",06-17-2016,60,152,747,06-20-2019,especially the 3rd chapter.,514,1,0,10
2463454645,JawarBink,A.E. Jawar,"Cergy, France",Engineering Student - Deep Learning - Cinephile,04-25-2014,24,414,1198,06-21-2019,"RT @facebookai: We're open sourcing PyRobot, a lightweight, high-level interface that lets #AI researchers get up and running with #robotic…",44,1,0,9
14698049,alexip,Alexis Perrier,"Washington, DC","Senior #DataScience Consultant, Author @packtpub, Instructor, @infoQ editor, PhD @TelecomPTech. Machine Learning, NLP, Forecasting, Signal Processing, #AWS #GCP",05-08-2008,2778,2477,8622,06-25-2019,"RT @esa: Great view of this morning's #SoyuzMS11 landing, returning @AstroAnnimal, @Astro_DavidS and Oleg Kononenko to Earth after a 204-da…",13550,1,0,5
8.48756E+17,LoulyAdam,Adam Louly,"Tangier Medina, Morocco",Talk Data 2 Me  - Data Geek,04-03-2017,42,209,207,06-22-2019,"RT @tunguz: There has been a lot of high level cheating on @Kaggle lately. Far from hiding the fact, the worst offenders are celebrating it…",87,1,0,8
7.14435E+17,Ishan_Garg25,Ishan Garg,,"A guy who loves technology, science and music.",03-28-2016,22,204,222,06-11-2019,@YUVSTRONG12 you are not just a player you are an emotion. You are only next to Sachin Tendulkar for Indian cricket… https://t.co/WDleFpaUpg,7,1,1,19
75476179,_SomnathRakshit,Somnath Rakshit,"Kolkata, India","Researcher at Univ of Warsaw. Machine Learning, Bioinformatics and NLP",09-19-2009,285,643,3204,06-19-2019,@kchonyc Thanks for bravely sharing this personal story. Stay strong and congratulations. :),2361,1,0,11
264103867,AdrianB82,Adrian Brasoveanu,Vienna,Researcher at MODUL University Vienna - Knowledge Graphs ■ NLP ■ Machine Learning ■  Information Visualization,03-11-2011,375,1554,551,06-25-2019,RT @arxiv_cscl: Investigating Biases in Textual Entailment Datasets https://t.co/hg2hWNwEvI,2313,1,0,5
3313575363,harryb0905,Harry Baines,United Kingdom,21. Data Science@Lancaster. AI Enthusiast. Swimmer and Cyclist.,06-08-2015,127,343,323,06-02-2019,"RT @MoSalah: Believe, work hard, and it’ll happen. https://t.co/F11eKYgZgK",190,1,0,28
7761912,jengroff,Josh Engroff,New York City,"Product at Marzipann. Former @mdcventures @billboard @themediakitchen. Projects: https://t.co/NlCSSxLh4B https://t.co/UzdOi12g9g Strong opinions, loosely held.",07-27-2007,11019,641,141947,06-06-2019,RT @Jason: @sama Play the long game.,2963,1,0,24
150486075,mikearpaia,Mike Arpaia,"Boulder, CO",Machine Learning & Natural Language Processing at @Workday. Math at @CUBoulder. @Kubernetesio contributor and distributed systems enthusiast.,06-01-2010,2044,295,948,06-25-2019,"RT @Atlas_Hugged: This blog post was authored by @mikedanese and myself, but the number of people who worked their ass of to get this out t…",2810,1,0,5
2574920786,DataEnthousiast,Clumsyjace,"New York, NY","Advanced Analytics Supervisor @crossix
#python #datascience #nlp #aws #healthcareanalytics #travel #investing",06-18-2014,61,984,93,05-20-2019,RT @sharondio: I love nerd mom humor. https://t.co/TumbLrzWwW,24,1,0,41
8.41637E+17,m1db1,Michael Banach,"Ellicott City, MD","IOS, OSX,  Wordpress, Hadoop, Swift, Julia, R, Matlab, React, Angular, Spark,  HP Computing, DSP,  Space,  Electronics, Aerospace
 No politics on this account..",03-14-2017,219,2090,95,06-08-2019,https://t.co/X2wChBoYBQ,290,1,0,22
1.08515E+18,mehrab_anis,Anis Mehrab,Algeria,"forth year Control Engineering Student at IEEE_EX INELEC, Ambition in the area of #AI ,  #Robotics  and  #autonomous systems.",01-15-2019,16,144,124,06-06-2019,I’ve just signed up to be a volunteer on the road to 2022. Find out more at https://t.co/kCxifjYvY8,34,1,1,24
69409465,mottiden,Jacopo Parvizi,"Italy, Rome","Machine Learning Engineer 💻🤖,  and Music Producer🎵",08-27-2009,86,127,263,06-18-2019,"RT @hardmaru: How to run evolution strategies on Google Kubernetes Engine

My colleague Yujin Tang @GCPcloud put together some example code…",264,1,0,12
2893377050,inu_sen,Sandaru Seneviratne,,UoM | CSE,11-08-2014,77,202,556,06-19-2019,@maskedpiyumi So damn pretty 😍😏,112,1,0,11
3297198133,AlishanMerchant,Alishan Merchant,"Karachi, Pakistan",Computer vision enthusiast - love to watch and play cricket - Scouting for life,07-27-2015,26,264,545,06-24-2019,"RT @techreview: As the bookies became aware of this success, they prevented the researchers from betting further. https://t.co/VgWw91Yq54",388,1,0,6
3306714719,InterSystems_DE,InterSystems DACH,"Darmstadt, Germany","Globaler Anbieter von Datenbank-, Integrations- und Analysesoftware. Wir sind the power behind what matters für #HealthIT, #BigData, #AI und vieles mehr.",06-02-2015,1066,1595,1275,06-25-2019,#Pharmafirmen und #Technologieanbieter beschleunigen die Entwicklung von #Arzneimitteln durch #KI. #Interoperable… https://t.co/GjdTDbdSua,2356,1,0,5
1.12417E+18,adnan_ab_bashir,adnanbashir,"Dhaka, Bangladesh",MSc in CSE student in Meta-Learning at BUET - the top school in my country. Received BSc in CSE from the same school. Data Mining Professional.,05-03-2019,9,264,167,06-24-2019,"RT @ylecun: resnext101_32x8d_wsl: the ConvNet pre-trained on Instagram hashtags and fine-tuned on ImageNet, yielding a record-breaking 85.4…",8,1,0,6
190368199,nunenuh,Lalu Erfandi Maula Yusnu,"Mataram, Indonesia","Hi, I work remotely as a Machine Learning Engineer and I use PyTorch and I teach Python too. I have 3 word to describe myself, Researcher - Developer - Trainer.",09-13-2010,343,2172,741,06-25-2019,"RT @karpathy: Deep Set Prediction Networks https://t.co/c63TOjvGEd interesting; we now have a lot of effective encoders for objects, sequen…",888,1,0,5
1.11753E+18,thoounn,Tom,"Paris, France","I'm a passionate data scientist who love to discover and learn new things, so if you would like to share about any book or mooc it would be a real pleasure :D",04-14-2019,17,114,99,06-24-2019,"RT @TensorFlow: Machine learning can make photos more beautiful.

@VSCO used TensorFlow Lite to develop the For This Photo feature, which u…",147,1,0,6
8.17046E+17,bagheri365,Alireza,"New Jersey, USA",PhD in #electricalengineering @NJIT with research focus on #MachineLearing #NeuralNetworks,01-05-2017,20,404,407,06-20-2019,RT @srhussung: #NoRedShirts #MPI19 https://t.co/OKIxM7DMQj,28,1,0,10
93572948,yuhengcai,Yuheng Cai,China,Product Leader | Machine Learning Evangelist | Tech Entrepreneur,11-30-2009,17,207,36,01-25-2019,@jeremyphoward Any reason why there is no instruction on how to set up a local machine with GPU for the 2019 edition course?,36,1,0,156
755190012,rlebron_bioinfo,Ricardo Lebrón,"Granada, Spain","Computational Epigenomics Lab, Genetics Department, University of Granada
https://t.co/9qG12xijjv",08-13-2012,807,3123,3133,06-23-2019,"Genomic loci susceptible to systematic sequencing bias in clinical whole genomes
https://t.co/YybC43AIDm
- via Rese… https://t.co/YLxgTspuZE",1858,1,0,7
8.59108E+17,ShreyanshuSonal,Shreyanshu Shekhar,"Greater Noida, India",Computer geek | Google Udacity Scholar (Mobile Web Specialist Track) | Facebook Pytorch Challenge Scholar,05-01-2017,121,503,2834,05-31-2019,In the journey of everlasting learning process took a step forward with the Facebook Udacity Deep Learning Scholars… https://t.co/bkNGdZYIPJ,45,1,1,30
479890597,paulascharles,Charles Paulas Victor,"Paris, France","Data Scientist padawan // Student @hetic, ex @ScienceSorbonne",01-31-2012,249,640,898,06-24-2019,RT @UNIGEnews: 25 juin 10h-17h | Journée à l’écoute des chercheuses et chercheurs en sciences humaines et sociales qui mènent ou souhaitent…,2124,1,0,6
15859264,JessHaberman,Jess Haberman,Boston/North Shore,"Data Science editor at @OReillyMedia, writer, junk collector, traveler, nature lover, and Boston sports fan. Opinions my own.",08-15-2008,1354,2657,5132,06-25-2019,@PuritanCo Of course. Delicious!,15837,1,0,5
482582767,franciscgd,Francisco,Atlanta,"🎡 ATL 🐝 BME '13, MSCS '20",02-04-2012,57,201,36,11-08-2017,RT @Glovo_ES: ¡¡Cruzamos el charco!!👇Abrimos Santiago de Chile https://t.co/3nlmefvz9U https://t.co/G5cVU9jUE2,22,1,0,599
119638553,orchidmajumder,Orchid Majumder,"Seattle, WA","Senior Engineer, Machine Learning | AWS AI",03-04-2010,130,906,1379,06-14-2019,@jponttuset @cvpr2019 Meta :D,110,1,0,16
1049069442,DrCatNelson,Catherine Nelson,"Seattle, WA","Data scientist @concurlabs, rock climber, PhD in geophysics. Opinions are my own.",12-30-2012,190,173,242,06-11-2019,"RT @PyLadiesSEA: ⚡⚡⚡TALKS⚡⚡⚡

June TalkNight at Seattle PyLadies features ⚡talks from @nimishuh  @SamanthaSifleet and @nkalavak 
 See you o…",76,1,0,19
9.76817E+17,abbiyanaila,Desi Ratna Ningsih,"Mataram, Indonesia",Data Science Enthusiast,03-22-2018,59,510,209,06-17-2019,"RT @CNN: This viral food video got tens of millions of views on Facebook, but it's chock full of inaccuracies https://t.co/oB3OtHSNQV https…",159,1,0,13
8.26106E+17,reworkEllie,Ellie #reworkDL,London / San Francisco / Boston,Global AI Summit Creator for @teamrework - #DeepLearning #AI #reinforcementlearning - Applying emerging technology to solve challenges in business & society.,01-30-2017,543,1958,619,06-25-2019,"IRE•WORK Women in AI Podcast - Interview with Rana el Kaliouby, CEO of Affectiva: Building Emotional AI… https://t.co/V57AnPHjli",1890,1,0,5
1.12385E+18,ThabsMajal,Thabied,"Cape Town, South Africa",If you ain’t bout that Ethical/Insightful Artificial Intelligence and Decentralization Life then get tfoh,05-02-2019,15,206,43,06-19-2019,RT @KotaTheFriend: ‘FOR COLORED BOYS’ https://t.co/ZGeuumyMJ1,9,1,0,11
5274731,GaryZero,Gary Brotman,,From Deep House to Deep Learning @Qualcomm. Opinions are mine.,04-19-2007,842,235,618,06-01-2019,RT @samcharrington: .@Microsoft research demonstrates realistic speech with little labeled training data. Researchers have crafted an “almo…,5211,1,0,29
2505271093,R_Programming,R & Py Tips,,"Great #rstats Tips,  Offering #datascience course at https://t.co/G5W0n5qhx0 and Tuts on #datamining #analytics https://t.co/GzRx8VhnXs Tweets by @selva86",05-18-2014,30730,1465,1896,06-22-2019,Totally agree! https://t.co/ObPumeQm70,569,1,0,8
34040766,MarcoZorzi,Marco Zorzi,"Pordenone, Italy","#AI, #MachineLearning and #DeepLearning Engineer. #Runner and #Workout enthusiast.",04-21-2009,229,1407,2451,06-23-2019,"RT @iaml_it: Abbiamo riorganizzato il materiale dei nostri codelab su GitHub, trovate tanti notebooks su TF 2.0, MXNet, PyTorch, ed altri a…",1419,1,0,7
2528446471,ajnovice,Ajay Singh,"Dallas, TX","Computer Science Graduate Student at The University of Texas,Dallas",05-27-2014,166,724,1364,06-25-2019,RT @jeremyphoward: Lots of academic SoTA results being shown from Mixup / CutMix / RICAP. But did you know it was originally (AFAIK) invent…,597,1,0,5
1015689248,agrimatweet,Agrima Srivastava,"Jersey City, NJ","Senior Machine Learning Engineer at Factset Research Systems, Ph.D. in Enhancing Privacy in Online Social Networks using Data Analysis",12-16-2012,138,608,36,06-22-2019,RT @dipeshtech: @MoCA_GoI @airindiain I think this could be improved.  There is no definition of three fare options listed on the Air India…,520,1,0,8
1.00436E+18,VidhiPa93629927,Vidhi Patel,,"Feminist , inspiration thoughts, technology seeker, data science, web development",06-06-2018,130,462,3322,06-14-2019,@florinpop1705 Bootstrap 4,125,1,0,16
43869321,swairshah,Swair,"Palo Alto, CA","Algorithms Engineer at https://t.co/XK1AjGcIYJ. Working with Machine Learning Algorithms and Data Pipelines. PhD candidate at UTDallas. Past : Directi, DA-IICT.",06-01-2009,273,406,1889,06-22-2019,RT @curiouswavefn: From the time when future presidents used to conduct scientific experiments. https://t.co/j63WPVsJVX,1992,1,0,8
1.11626E+18,FaustoMilletari,fausto milletari,"Munich, Bavaria",Applied research scientist at NVIDIA focusing on computer vision and medical image analysis.,04-11-2019,66,253,64,06-25-2019,"RT @johnny_israeli: Openings in life sciences @nvidia for SW and HPC engineering:
https://t.co/AfNxdc3r9O

https://t.co/nzCXYlCYCx",146,1,0,5
157238371,rosnikv,Rosni Kv,"pkd,kerala","Post grad Artificial Intelligence,Interested in machine learning, data analytics, open source enthusiast, curious one 😉",06-19-2010,194,809,205,06-17-2019,RT @techreview: Deep learning has a terrible carbon footprint. https://t.co/g2qQAfWsuk,777,1,0,13
100865600,InsomniacCat,Usama Munir,,#MachineLearning and #robotics enthusiast. Research Assistant at Rensselaer Polytechnic Institute.,12-31-2009,43,178,1227,06-23-2019,"RT @cricketworldcup: The finish to the #WIvNZ game was edge-of-the-seat stuff, evoking a wide range of emotions in the audience.
#MenInMaro…",252,1,0,7
7.54724E+17,Mahmoud03203227,Mahmoud Yasser,Egypt,"Junior Front-End Web Developer 
Studying Machine learning right now",07-17-2016,117,1616,57,06-21-2019,gonna continue #100DaysOfCode after stopping it awhile 'cause of college and exams but i'm gonna start it from the… https://t.co/dsEhQYkfKO,61,1,0,9
7.6893E+17,seidtweets,Jamesin Seidel,"San Francisco, CA",powerball loser. data science @twitter,08-25-2016,871,963,9541,06-22-2019,@Rory_OHanlon 😂🔥,1020,1,0,8
462591939,paranoidbaker,Srinivas Inguva,SF,Baking bread and computer security... just the basics.,01-13-2012,897,4211,89474,06-25-2019,"RT @AOC: Wayfair workers couldn’t stomach they were making beds to cage children.

They asked the company to stop. CEO said no.

Tomorrow,…",1945,1,0,5
2804963172,LahaAle,Laha Ale,"Corpus Christi, TX",PhD student at Texas A&M CC #deeplearning #AI,09-12-2014,77,674,239,06-14-2019,@pastramimachine someone hold end of the pen and write the number,336,1,0,16
1550861502,Rosario0g3nio,Rosario de Sousa,República de Moçambique,"Music addict (it is on my dna), ultra geek, data science, Machine learning, oceanography student, skateboarder...",06-27-2013,54,295,1409,06-25-2019,"RT @Leda_Beatrice: Liga (Cover)

@MarkExodus https://t.co/vhw3gifXCe",460,1,0,5
14675919,xiaoxiong,xiaoxiong,"Bothell, WA",working on speech processing and deep learning.,05-06-2008,7,150,83,05-03-2019,RT @DeepMindAI: Spectral methods underpin many classic machine learning algorithms and much of scientific computing. Today we are open sour…,18,1,0,58
968437273,snnsarac,Ömer Sinan Saraç,,"Computer Scientist interested in Machine Learning, Computational Biology, Neuroscience and many other things 🙂",11-24-2012,122,723,2282,06-22-2019,RT @ai_hacettepe: Hello World! 🤓,1033,1,0,8
2723911694,thvasilo,Theodore Vasiloudis,"Stockholm, Sweden","Machine Learning researcher at the Swedish Institute for Computer Science. Passed through @amazon, @dataArtisans, @pandoramusic, @spotify",08-11-2014,436,373,1790,06-25-2019,"My happy find of the day: git-latexdiff can, given two git revision numbers, produce a diff PDF between your Latex… https://t.co/Um7m2R68fl",1232,1,0,5
14720628,youldash,Mustafa Youldash,"Dammam, Kingdom of Saudi Arabia"," certified | Assistant Professor @IAU_CCSIT | Founded @OculusApp, @SaudiAssociaMel, @MelbournePortal, @SACM_AU's official app https://t.co/a71La6lLsO",05-10-2008,1100,434,1158,06-03-2019,يسرني أن أتقدم إليكم بأصدق التهاني بمناسبة #عيد_الفطر المبارك، سائلاً المولى عز وجل أن يجعل أيامكم سعيدة وأن يعيده… https://t.co/2JYlhLdGpE,1664,1,0,27
7.10021E+17,harshitjain1309,harshit jain,"Indore, India","👉👉@_sgsits_👷👷
👉@indoremasala🗣️🗣️🙇
➡️➡️CADET🕴️ @nccsgsits🇮🇳🇮🇳
GPL DAY😢😢😢13sept
@jabalpur_stars 👼",03-16-2016,46,697,292,06-24-2019,https://t.co/ubb04wTEdT,101,1,0,6
1115673451,nosoymozart,L. Ramos,"Lima, Perú","Entrepeneur. Senior Software Engineer. Machine learning Padawan.
What a great time to be alive! 🤖
USBista.",01-24-2013,116,204,979,06-25-2019,En mi tiempito de USBista ya estaría corriendo apenas la escuchara. https://t.co/aW3ZKdgvPa,3151,1,0,5
157251422,madhu_gopinath,Madhu Gopinathan,"Bengaluru, India",Data Science @ MakeMyTrip,06-19-2010,180,739,633,05-31-2019,@MohapatraHemant @avipatch @makemytrip @InMobi @LightspeedIndia Thanks @MohapatraHemant for organising the session. Enjoyed the discussion!,308,1,0,30
98650643,vmvineethmohan,vineethmohan,"Cochin, India","Elasticsearch consultant , Machine Learning enthusiast , Co founder of Factweavers Technologies",12-22-2009,300,691,83,06-25-2019,"RT @ylecun: resnext101_32x8d_wsl: the ConvNet pre-trained on Instagram hashtags and fine-tuned on ImageNet, yielding a record-breaking 85.4…",709,1,0,5
1.11637E+18,AIexLaurence,Alexander Laurence 🦾,"Tokyo-to, Japan",Recovering Neuroscientist/AI Data Scientist in Tokyo 🇯🇵 Member #OxfordAI 🏛️ Writing @IEEEBrain 🧠 Studied @UniOfOxford 🏴󠁧󠁢󠁥󠁮󠁧󠁿 @EdinburghUni 🏴󠁧󠁢󠁳󠁣󠁴󠁿,04-11-2019,153,1060,1025,06-26-2019,@mblondel_ml Just like #SfNVirtual and #BrainTC,652,1,1,4
88163944,pranitkothari,Pranit Kothari,Pune,Deep Learning Engineer,11-07-2009,274,314,254,06-25-2019,@bhogleharsha @vikramsathaye Or probably use correct equations,1083,1,1,5
3188961344,T_Sanf,"Tom Sanford, MD","Bethesda, MD","Deep learning research, @NCI",05-08-2015,80,108,84,06-20-2019,"RT @smehralivand: Great talk on ""Designing AI for Clinical Practice"" by @T_Sanf representing @NCICCR_MIP at @ai_in_medicine. ""Expert Clonin…",69,1,0,10
299618782,delegzy,Olabamidele Onibudo,"Akure, Nigeria","System Admin, Engineer, IT Trainer, Network Analyst, Project Manager, IT Consultant, Tech-Support #Blockchain #CyberSecurity #Innovation #IoT #VR #AI #Robotics",05-16-2011,1346,4452,1437,06-24-2019,"RT @machine_ml: RT @KEIMINKEI: RT @Paula_Piccard: These are #robotic firefighters. 🚒 
#AI #ArtificialIntelligence #MachineLearning #IoT #Ro…",558,1,1,6
2334477133,IshadiJ,Ishadi Jayasinghe 🇱🇰,,"ML researcher at UOM, Sri Lanka. Enthusiastic about about applying deep learning to NLP",02-09-2014,53,608,257,06-19-2019,VEGA ~ Hypercar or Hyperlearning! https://t.co/NdFCzi7egc via @wordpressdotcom,62,1,0,11
1.04016E+18,svsaikiran71,sv,"Hyderabad, India",The solivagant☠️💯 7jan🎂 CSE #SNIST insta -@svsk.71,09-13-2018,75,825,841,05-31-2019,NASA to Announce Commercial Opportunities at International Space Station via NASA https://t.co/83qwFCzW02,75,1,0,30
2427925810,Ing_EboRobert,Robert Ebo Armah-Sekum,"Kigali, Rwanda",MS ECE @cmu_africa || Biomedical Engineer || Machine Learning Enthusiast || IoT Enthusiast || Servant Leader ||,03-22-2014,243,1823,4667,06-26-2019,"RT @CMUProvost: “There have been major advances in mind controlled robotic devices...but noninvasive is the ultimate goal."" That's Bin He,…",2085,1,1,4
95551818,Elaine_Said,Elaine Sedenberg,🤷🏼‍♀️,PhD Candidate @BerkeleyISchool | Affiliate @BKCHarvard | past Co-Director @CTSPBerkeley | science nerd/policy wonk hybrid | proud Texan & Longhorn + taco snob🌮,12-09-2009,711,766,2520,06-25-2019,@EviePsarras @Realitytea This is (in part) why basically everyone in my office wants to meet you.,1647,1,0,5
51807171,_davemacdonald,Dave MacDonald,,"Deep learning, GANs, ML-Ops.  Founder of #TorontoAI.  Sr. Solutions Architect at https://t.co/vjQXUsn5eI",06-28-2009,374,885,971,06-26-2019,"Bitcoin is now back at 12.5k USD.
Really?  Honestly, there are better currencies out there.",368,1,0,4
1969675140,AndrisPiebalgs,Andris Piebalgs,"London, South Kensington","Chemical Engineer @woodplc, Data Scientist, Researcher,  Alumni @imperialcollege @cambridge_uni",10-18-2013,83,159,309,06-25-2019,Soo cool! 😎 #ggplot #rstats https://t.co/AJqVbbq9ta,295,1,0,5
17119502,arinai,arinai,NYC,Data sciengineer / graph node,11-02-2008,95,1040,701,04-01-2019,"RT @neo4j: In a few days the all new @OReillyMedia book  ""Practical Graph Algorithms for Apache Spark and Neo4j"" is available as a free PDF…",290,1,0,90
877731506,yusufarslanp,Yusuf  Polat,,Threat Intelligence Analyst at @PRODAFT.,10-13-2012,197,300,2609,06-21-2019,"RT @PRODAFT: Gozi
C&amp;C : hxxp://ueba6ka.club
#malware #gozi https://t.co/PmTOU2zGig",156,1,0,9
4807972014,nikita_sukhwal,Nikita sukhwal,India,#100DaysOfCode | Python | C++ | CoreJava | C | IoT with RaspberryPi | Machine Learning | Data Analysis| Facebook Udacity Scholar,01-24-2016,162,157,392,06-06-2019,@cezannecam @udacity All the best!! It was amazing to learn from you in Deep Learning Nanodegree. Thanks for all th… https://t.co/PKfHSmCoEF,122,1,0,24
3724940594,Pranava37602308,Pranav agarwal,,"Deep Learning, Computer Vision, Machine Learning Enthusiast",09-29-2015,16,373,248,05-26-2019,"@DynamicWebPaige @MITCSAIL @MIT I did a somewhat similar kind of work with the paper titled ""Learning to synthesize… https://t.co/XWAVk01aDu",15,1,0,35
963182402,GeorgianPrtnrs,Georgian Partners,US & Canada,"Investors in high-growth business software companies across the US and Canada. Tweet about applied artificial intelligence, trust, and conversational AI.",11-21-2012,8170,3951,5841,06-26-2019,In the latest episode of the Georgian Impact Podcast we talk about the latest trends in security and why it may jus… https://t.co/TEegCN2uz3,5657,1,0,4
739313628,castillobgr,David 𝘊𝘢𝘴𝘵𝘪𝘭𝘭𝘰,"Medellín, CO",@ScaleConfCO co-organizer. Learning about #distsys #ML and #rustlang.,08-05-2012,412,439,5002,06-19-2019,"@SeanTAllen So very different indeed! But I think they nailed it. I love the original for its mysterious vibes, and… https://t.co/61flZx3fbA",1944,1,0,11
1216235672,jsimssy,Jon Sims,"Las Vegas, NV","Data science newbie educated in economics and mathematical statistics // Disc golf, meditation, and fitness enthusiast with a penchant for Dairy Queen Blizzards",02-24-2013,42,206,58,04-13-2015,Oligarchy: It's a big club and you ain't in it. #ReadyForHillary #Cruz2016,84,1,0,1539
1.1007E+18,alg0rhythmic,Rajarshi Chatterjee,India,Thinker/INTP-A/Data Enthusiast/Vocal.,02-27-2019,11,181,47,04-10-2019,Big Achievement. 👍🏻 https://t.co/OZavf71w6P,7,1,0,81
633945456,nixonnguyo,nixonnguyo,Nairobi,What is now proven was once only imagined -William Blake. A Life Student with A Passion in E-Learning. @Arsenal - A Joy To Watch!!,07-12-2012,315,3242,1079,06-26-2019,Place your order.. Prices starting from Kshs 500. We deliver countrywide. https://t.co/X8CEkjfUDU,8721,1,1,4
